STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/1/24,0,-2.75,0,-5.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/1/25,0,-1.05,2.8,-4.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/1/26,2.5,0.3,1.1,-0.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/1/27,0,1.15,2.8,-0.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/1/28,0,-2.75,1.1,-6.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/1/29,0,-6.85,-3.8,-9.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/1/30,0,-4.1,0,-8.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/1/31,3,-4.9,-3.2,-6.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/1,47,-2.2,1.1,-5.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/2,3.3,-0.2,0.6,-1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/3,0.3,0.6,2.8,-1.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/4,0,2.8,6.1,-0.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/5,1.8,5.55,8.3,2.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/6,0,3.9,6.7,1.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/7,9.9,0.05,4.4,-4.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/8,0,-4.9,-1.6,-8.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/9,0,-1.05,0.6,-2.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/10,0.3,-0.75,1.7,-3.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/11,2.5,-1.3,0.6,-3.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/12,0,-3.8,-1,-6.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/13,0,-2.4,-1,-3.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/14,0,0.3,3.3,-2.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/15,0.5,0.85,2.2,-0.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/16,20.8,5.85,10.6,1.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/17,0,-2.2,1.1,-5.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/18,11.4,-2.65,-1,-4.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/19,3.6,-0.75,0.6,-2.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/20,0,-0.75,1.7,-3.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/21,0,-0.75,2.8,-4.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/22,13.2,1.95,3.9,0
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/23,0.3,4.7,7.2,2.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/24,0,8.05,12.2,3.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/25,0,7.2,10,4.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/26,0,3.9,7.2,0.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/27,9.9,6.65,10,3.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/2/28,5.6,6.1,7.2,5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/1,4.1,4.45,9.4,-0.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/2,0,-2.7,0.6,-6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/3,0,5.55,11.1,0
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/4,0,2.25,7.2,-2.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/5,0,-1.05,2.8,-4.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/6,0,-0.25,1.1,-1.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/7,0,1.7,5,-1.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/8,0,1.45,6.1,-3.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/9,0,11.7,17.8,5.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/10,0,8.6,12.2,5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/11,0,14.2,21.7,6.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/12,0,15.55,20,11.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/13,0,5.85,11.1,0.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/14,0,5.85,12.2,-0.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/15,0,-0.2,3.9,-4.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/16,0,0.6,2.8,-1.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/17,0,4.7,8.3,1.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/18,15.2,6.65,8.3,5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/19,1.8,2.8,6.1,-0.5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/20,0,7.8,15,0.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/21,0,11.4,17.2,5.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/22,0,11.15,16.7,5.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/23,0,12.5,18.9,6.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/24,32.3,10.8,13.3,8.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/25,0.3,14.7,20,9.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/26,4.8,19.45,27.8,11.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/27,0,15.3,20.6,10
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/28,19.3,12.25,15.6,8.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/29,0,10,12.8,7.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/30,0,10.85,16.1,5.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/3/31,8.9,14.7,19.4,10
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/1,0.8,8.85,14.4,3.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/2,0,0.9,3.9,-2.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/3,0,5.85,11.7,0
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/4,0,12.75,18.3,7.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/5,0,14.45,20,8.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/6,0,14.7,21.1,8.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/7,0,16.4,22.2,10.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/8,0,15.25,21.1,9.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/9,0.3,12.2,15,9.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/10,0.3,15.85,21.1,10.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/11,10.7,11.1,13.9,8.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/12,12.4,8.9,10.6,7.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/13,1.5,12.5,18.3,6.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/14,0,15.55,22.2,8.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/15,21.1,10.8,14.4,7.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/16,1,8.35,11.7,5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/17,0,9.7,13.3,6.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/18,0,13.6,17.8,9.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/19,0,14.7,18.3,11.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/20,0,18.05,24.4,11.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/21,2.8,11.95,20,3.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/22,0,5.55,8.9,2.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/23,0,10.85,17.8,3.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/24,0,16.65,22.2,11.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/25,15,13.3,17.2,9.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/26,0,10.3,15.6,5
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/27,0,12.8,17.8,7.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/28,1.3,20.25,29.4,11.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/29,0.5,19.45,23.9,15
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/4/30,0.8,14.75,21.7,7.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/1,0,11.95,18.3,5.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/2,0,20.55,27.8,13.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/3,14.7,15,18.9,11.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/4,5.8,16.95,22.8,11.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/5,7.9,13.9,16.7,11.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/6,0,14.45,18.9,10
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/7,0,14.15,18.9,9.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/8,1.3,10.85,12.8,8.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/9,11.9,13.05,18.3,7.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/10,0.8,11.95,15.6,8.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/11,0,14.4,19.4,9.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/12,0,13.9,20,7.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/13,0,16.1,22.2,10
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/14,0,17.75,24.4,11.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/15,0,19.45,26.1,12.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/16,0.3,19.45,23.9,15
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/17,0,19.45,25.6,13.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/18,0,21.7,27.8,15.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/19,0,24.15,30,18.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/20,0,19.7,24.4,15
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/21,0,20.25,26.1,14.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/22,0,25,31.7,18.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/23,0,25.55,31.1,20
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/24,0,17.5,20,15
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/25,0,18.6,22.8,14.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/26,1.8,24.15,30,18.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/27,0.5,22.75,27.2,18.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/28,31,15,20.6,9.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/29,11.7,9.45,10.6,8.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/30,22.6,9.45,10.6,8.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/5/31,0.5,15.25,21.1,9.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/1,0,19.15,24.4,13.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/2,0,20.3,23.9,16.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/3,9.7,19.45,23.3,15.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/4,9.9,21.4,25.6,17.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/5,0,25.3,31.7,18.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/6,0,28.85,33.3,24.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/7,1.8,28.6,32.8,24.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/8,11.9,27.2,32.2,22.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/9,0.3,27.2,32.2,22.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/10,0,23.6,28.9,18.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/11,0,18.65,20.6,16.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/12,0,18.65,20.6,16.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/13,0.3,20.55,24.4,16.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/14,5.6,20.3,22.8,17.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/15,0,22.8,26.7,18.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/16,0,20.85,25,16.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/17,0,19.75,25.6,13.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/18,0,23.05,28.9,17.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/19,3.6,24.7,31.1,18.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/20,0,24.45,30,18.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/21,0,26.95,30,23.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/22,6.1,20.3,25.6,15
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/23,0,18.6,24.4,12.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/24,0,20.55,25,16.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/25,0,22.5,27.2,17.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/26,1,24.15,28.3,20
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/27,0,27.5,32.2,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/28,0,28.85,33.3,24.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/29,0,30.3,35,25.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/6/30,16.5,29.75,36.7,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/1,22.9,25.55,28.9,22.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/2,17,21.4,26.1,16.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/3,8.6,16.95,18.9,15
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/4,0,20.85,26.1,15.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/5,0,23.85,28.3,19.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/6,14,27.5,33.3,21.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/7,0,27.25,32.8,21.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/8,57.7,25.3,28.9,21.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/9,52.3,25.25,29.4,21.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/10,6.9,23.6,27.2,20
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/11,0.3,23.35,25.6,21.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/12,36.1,26.1,30,22.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/13,0,21.4,22.2,20.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/14,0,25.6,30.6,20.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/15,0,27.5,31.7,23.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/16,0,29.45,32.8,26.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/17,15.7,27.8,32.8,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/18,0.8,25.55,28.9,22.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/19,0.3,24.45,27.2,21.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/20,0,26.4,30,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/21,1.3,23.9,26.7,21.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/22,0,23.3,27.2,19.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/23,0.3,23.85,28.3,19.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/24,0,24.15,28.9,19.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/25,12.4,23.6,28.3,18.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/26,19.8,26.65,31.1,22.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/27,0,27.25,31.7,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/28,3.6,23.9,27.2,20.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/29,11.9,22.8,25,20.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/30,0,23.6,27.8,19.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/7/31,0,20.3,25,15.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/1,1,21.95,25,18.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/2,0,21.95,26.7,17.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/3,0,22.2,26.1,18.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/4,0,21.9,24.4,19.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/5,0,23.9,27.2,20.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/6,0,26.1,31.1,21.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/7,0,26.7,30.6,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/8,5.3,21.95,25,18.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/9,0,23.9,27.2,20.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/10,21.1,25.3,28.9,21.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/11,4.6,27.25,31.7,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/12,0,28.6,33.9,23.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/13,0,30,34.4,25.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/14,0,27.75,31.1,24.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/15,0,24.7,28.3,21.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/16,0,24.45,28.3,20.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/17,0,25,27.2,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/18,0,25.8,28.3,23.3
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/19,5.1,26.65,29.4,23.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/20,0,25.85,27.8,23.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/21,113,25.3,27.8,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/22,67.8,22.75,24.4,21.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/23,27.2,25,28.3,21.7
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/24,0,26.95,31.7,22.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/25,0,27.5,32.8,22.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/26,0,29.2,32.8,25.6
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/27,17,28.9,33.9,23.9
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/28,0,23.35,26.7,20
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/29,0,21.9,24.4,19.4
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/30,0,26.1,29.4,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/8/31,0,25.55,28.3,22.8
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/9/1,181.1,21.4,25.6,17.2
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/9/2,2.5,20.55,25,16.1
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021/9/3,0,19.15,23.3,15
